Fitness,Location
0.39666067907787217,"(0, 0, 0, 0, 1, 0, 1, 0, 0, 0)"
0.6230380658499526,"(0, 0, 0, 0, 1, 0, 1, 0, 0, 1)"
0.3572335351211074,"(0, 0, 0, 0, 1, 0, 1, 0, 1, 0)"
0.6761433196911065,"(0, 0, 0, 0, 1, 0, 1, 0, 1, 1)"
0.46327100665543225,"(0, 0, 0, 0, 1, 0, 1, 1, 0, 0)"
0.6032092480573679,"(0, 0, 0, 0, 1, 0, 1, 1, 0, 1)"
0.3805387888860139,"(0, 0, 0, 0, 1, 0, 1, 1, 1, 0)"
0.6057184209026196,"(0, 0, 0, 0, 1, 0, 1, 1, 1, 1)"
0.4948034195439409,"(0, 0, 0, 0, 1, 1, 0, 0, 0, 0)"
0.5080639118678876,"(0, 0, 0, 0, 1, 1, 0, 0, 0, 1)"
0.5203546114021232,"(0, 0, 0, 0, 1, 1, 0, 0, 1, 0)"
0.4338023149709168,"(0, 0, 0, 0, 1, 1, 0, 0, 1, 1)"
0.45071898762417373,"(0, 0, 0, 0, 1, 1, 0, 1, 0, 0)"
0.45513381551346593,"(0, 0, 0, 0, 1, 1, 0, 1, 0, 1)"
0.49375724130257587,"(0, 0, 0, 0, 1, 1, 0, 1, 1, 0)"
0.5676927047268383,"(0, 0, 0, 0, 1, 1, 0, 1, 1, 1)"
0.44456232745407176,"(0, 0, 0, 0, 1, 1, 1, 0, 0, 0)"
0.5511727869338529,"(0, 0, 0, 0, 1, 1, 1, 0, 0, 1)"
0.48832081088775414,"(0, 0, 0, 0, 1, 1, 1, 0, 1, 0)"
0.5459439046725436,"(0, 0, 0, 0, 1, 1, 1, 0, 1, 1)"
0.43200995370407114,"(0, 0, 0, 0, 1, 1, 1, 1, 0, 0)"
0.43739375483495724,"(0, 0, 0, 0, 1, 1, 1, 1, 0, 1)"
0.5079813671398179,"(0, 0, 0, 0, 1, 1, 1, 1, 1, 0)"
0.57772298382392,"(0, 0, 0, 0, 1, 1, 1, 1, 1, 1)"
0.40865640881328025,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 0)"
0.5096575724404108,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 1)"
0.557044294680162,"(0, 0, 0, 1, 0, 0, 0, 0, 1, 0)"
0.49261071839734233,"(0, 0, 0, 1, 0, 0, 0, 0, 1, 1)"
0.36472393745229537,"(0, 0, 0, 1, 0, 0, 0, 1, 0, 0)"
0.6961684977207857,"(0, 0, 0, 1, 0, 0, 0, 1, 0, 1)"
0.5590808010490917,"(0, 0, 0, 1, 0, 0, 0, 1, 1, 0)"
0.4958682279071785,"(0, 0, 0, 1, 0, 0, 0, 1, 1, 1)"
0.5834349785190163,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 0)"
0.5444285742829893,"(0, 0, 0, 1, 0, 0, 1, 0, 0, 1)"
0.5315084067546436,"(0, 0, 0, 1, 0, 0, 1, 0, 1, 0)"
0.48166929978335393,"(0, 0, 0, 1, 0, 0, 1, 0, 1, 1)"
0.40291863446826587,"(0, 0, 0, 1, 0, 0, 1, 1, 0, 0)"
0.5443493388541198,"(0, 0, 0, 1, 0, 0, 1, 1, 0, 1)"
0.42086152110911507,"(0, 0, 0, 1, 0, 0, 1, 1, 1, 0)"
0.4627920770936006,"(0, 0, 0, 1, 0, 0, 1, 1, 1, 1)"
0.4823415581343041,"(0, 0, 0, 1, 0, 1, 0, 0, 0, 0)"
0.5215786543279078,"(0, 0, 0, 1, 0, 1, 0, 0, 0, 1)"
0.5085054425027513,"(0, 0, 0, 1, 0, 1, 0, 0, 1, 0)"
0.3756797009462816,"(0, 0, 0, 1, 0, 1, 0, 0, 1, 1)"
0.5502666098014348,"(0, 0, 0, 1, 0, 1, 0, 1, 0, 0)"
0.26995038811894545,"(0, 0, 0, 1, 0, 1, 0, 1, 0, 1)"
0.4865798295923427,"(0, 0, 0, 1, 0, 1, 0, 1, 1, 0)"
0.35382514288951,"(0, 0, 0, 1, 0, 1, 0, 1, 1, 1)"
0.488781092337061,"(0, 0, 0, 1, 0, 1, 1, 0, 0, 0)"
0.6118806583403589,"(0, 0, 0, 1, 0, 1, 1, 0, 0, 1)"
0.4427298501439048,"(0, 0, 0, 1, 0, 1, 1, 0, 1, 0)"
0.4145600219356947,"(0, 0, 0, 1, 0, 1, 1, 0, 1, 1)"
0.36661491853676226,"(0, 0, 0, 1, 0, 1, 1, 1, 0, 0)"
0.5756494292204389,"(0, 0, 0, 1, 0, 1, 1, 1, 0, 1)"
0.500244273199388,"(0, 0, 0, 1, 0, 1, 1, 1, 1, 0)"
0.5469581031966078,"(0, 0, 0, 1, 0, 1, 1, 1, 1, 1)"
0.5032586960864079,"(0, 0, 0, 1, 1, 0, 0, 0, 0, 0)"
0.5731435844862521,"(0, 0, 0, 1, 1, 0, 0, 0, 0, 1)"
0.5525639248986856,"(0, 0, 0, 1, 1, 0, 0, 0, 1, 0)"
0.5225345169366906,"(0, 0, 0, 1, 1, 0, 0, 0, 1, 1)"
0.5310317491085583,"(0, 0, 0, 1, 1, 0, 0, 1, 0, 0)"
0.5582966909352709,"(0, 0, 0, 1, 1, 0, 0, 1, 0, 1)"
0.5664523498710661,"(0, 0, 0, 1, 1, 0, 0, 1, 1, 0)"
0.4562645683071609,"(0, 0, 0, 1, 1, 0, 0, 1, 1, 1)"
0.4999810841603187,"(0, 0, 0, 1, 1, 0, 1, 0, 0, 0)"
0.5705389342197051,"(0, 0, 0, 1, 1, 0, 1, 0, 0, 1)"
0.6011842657145925,"(0, 0, 0, 1, 1, 0, 1, 0, 1, 0)"
0.4613340770434452,"(0, 0, 0, 1, 1, 0, 1, 0, 1, 1)"
0.5466193852698511,"(0, 0, 0, 1, 1, 0, 1, 1, 0, 0)"
0.4158448454787864,"(0, 0, 0, 1, 1, 0, 1, 1, 0, 1)"
0.5018079923501639,"(0, 0, 0, 1, 1, 0, 1, 1, 1, 0)"
0.44878733601558823,"(0, 0, 0, 1, 1, 0, 1, 1, 1, 1)"
0.5421407779501843,"(0, 0, 0, 1, 1, 1, 0, 0, 0, 0)"
0.503026219911674,"(0, 0, 0, 1, 1, 1, 0, 0, 0, 1)"
0.5580194937048824,"(0, 0, 0, 1, 1, 1, 0, 0, 1, 0)"
0.5556306914736241,"(0, 0, 0, 1, 1, 1, 0, 0, 1, 1)"
0.49480351130068867,"(0, 0, 0, 1, 1, 1, 0, 1, 0, 0)"
0.34242425139156935,"(0, 0, 0, 1, 1, 1, 0, 1, 0, 1)"
0.5519742760875134,"(0, 0, 0, 1, 1, 1, 0, 1, 1, 0)"
0.5756218103699657,"(0, 0, 0, 1, 1, 1, 0, 1, 1, 1)"
0.44499344979835287,"(0, 0, 0, 1, 1, 1, 1, 0, 0, 0)"
0.5000261875624998,"(0, 0, 0, 1, 1, 1, 1, 0, 0, 1)"
0.6556321720928988,"(0, 0, 0, 1, 1, 1, 1, 0, 1, 0)"
0.49955179403470124,"(0, 0, 0, 1, 1, 1, 1, 0, 1, 1)"
0.4992065618649185,"(0, 0, 0, 1, 1, 1, 1, 1, 0, 0)"
0.3873415059770417,"(0, 0, 0, 1, 1, 1, 1, 1, 0, 1)"
0.5418209601756159,"(0, 0, 0, 1, 1, 1, 1, 1, 1, 0)"
0.5680926705750313,"(0, 0, 0, 1, 1, 1, 1, 1, 1, 1)"
0.5951458459785094,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0)"
0.6614053984416413,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 1)"
0.5028534582441806,"(0, 0, 1, 0, 0, 0, 0, 0, 1, 0)"
0.6364805129262627,"(0, 0, 1, 0, 0, 0, 0, 0, 1, 1)"
0.623842629730875,"(0, 0, 1, 0, 0, 0, 0, 1, 0, 0)"
0.5978282104761968,"(0, 0, 1, 0, 0, 0, 0, 1, 0, 1)"
0.4042529639609057,"(0, 0, 1, 0, 0, 0, 0, 1, 1, 0)"
0.6012498468939692,"(0, 0, 1, 0, 0, 0, 0, 1, 1, 1)"
0.5193948152600136,"(0, 0, 1, 0, 0, 0, 1, 0, 0, 0)"
0.4880904424370419,"(0, 0, 1, 0, 0, 0, 1, 0, 0, 1)"
0.46375534808605856,"(0, 0, 1, 0, 0, 0, 1, 0, 1, 0)"
0.48220592311710364,"(0, 0, 1, 0, 0, 0, 1, 0, 1, 1)"
0.3797551192757014,"(0, 0, 1, 0, 0, 0, 1, 1, 0, 0)"
0.4496832131515358,"(0, 0, 1, 0, 0, 0, 1, 1, 0, 1)"
0.48203796200113247,"(0, 0, 1, 0, 0, 0, 1, 1, 1, 0)"
0.38542489630023674,"(0, 0, 1, 0, 0, 0, 1, 1, 1, 1)"
0.5461566370935246,"(0, 0, 1, 0, 0, 1, 0, 0, 0, 0)"
0.3874644620000161,"(0, 0, 1, 0, 0, 1, 0, 0, 0, 1)"
0.6417081447195543,"(0, 0, 1, 0, 0, 1, 0, 0, 1, 0)"
0.31614085653975604,"(0, 0, 1, 0, 0, 1, 0, 0, 1, 1)"
0.5741997351314811,"(0, 0, 1, 0, 0, 1, 0, 1, 0, 0)"
0.34233749232969796,"(0, 0, 1, 0, 0, 1, 0, 1, 0, 1)"
0.4023026307784224,"(0, 0, 1, 0, 0, 1, 0, 1, 1, 0)"
0.5057243302280631,"(0, 0, 1, 0, 0, 1, 0, 1, 1, 1)"
0.6315784640926243,"(0, 0, 1, 0, 0, 1, 1, 0, 0, 0)"
0.433903778872929,"(0, 0, 1, 0, 0, 1, 1, 0, 0, 1)"
0.630972153529105,"(0, 0, 1, 0, 0, 1, 1, 0, 1, 0)"
0.5733764133103219,"(0, 0, 1, 0, 0, 1, 1, 0, 1, 1)"
0.46955710753459884,"(0, 0, 1, 0, 0, 1, 1, 1, 0, 0)"
0.6048568105581121,"(0, 0, 1, 0, 0, 1, 1, 1, 0, 1)"
0.3754205926276145,"(0, 0, 1, 0, 0, 1, 1, 1, 1, 0)"
0.620420142586852,"(0, 0, 1, 0, 0, 1, 1, 1, 1, 1)"
0.5483423545938522,"(0, 0, 1, 0, 1, 0, 0, 0, 0, 0)"
0.5259761829590642,"(0, 0, 1, 0, 1, 0, 0, 0, 0, 1)"
0.46359044105830466,"(0, 0, 1, 0, 1, 0, 0, 0, 1, 0)"
0.4965857553288758,"(0, 0, 1, 0, 1, 0, 0, 0, 1, 1)"
0.5602794964815914,"(0, 0, 1, 0, 1, 0, 0, 1, 0, 0)"
0.5329519168428819,"(0, 0, 1, 0, 1, 0, 0, 1, 0, 1)"
0.528492505932535,"(0, 0, 1, 0, 1, 0, 0, 1, 1, 0)"
0.4865064307246928,"(0, 0, 1, 0, 1, 0, 0, 1, 1, 1)"
0.6345196251728317,"(0, 0, 1, 0, 1, 0, 1, 0, 0, 0)"
0.5819893066802126,"(0, 0, 1, 0, 1, 0, 1, 0, 0, 1)"
0.39916306490356795,"(0, 0, 1, 0, 1, 0, 1, 0, 1, 0)"
0.39736486579365804,"(0, 0, 1, 0, 1, 0, 1, 0, 1, 1)"
0.576773359940255,"(0, 0, 1, 0, 1, 0, 1, 1, 0, 0)"
0.5929165535434916,"(0, 0, 1, 0, 1, 0, 1, 1, 0, 1)"
0.4602191287502941,"(0, 0, 1, 0, 1, 0, 1, 1, 1, 0)"
0.5640758952635684,"(0, 0, 1, 0, 1, 0, 1, 1, 1, 1)"
0.5536195388090243,"(0, 0, 1, 0, 1, 1, 0, 0, 0, 0)"
0.48458761707393194,"(0, 0, 1, 0, 1, 1, 0, 0, 0, 1)"
0.43808643563628535,"(0, 0, 1, 0, 1, 1, 0, 0, 1, 0)"
0.5956850066581096,"(0, 0, 1, 0, 1, 1, 0, 0, 1, 1)"
0.39538118478930045,"(0, 0, 1, 0, 1, 1, 0, 1, 0, 0)"
0.4487979434902195,"(0, 0, 1, 0, 1, 1, 0, 1, 0, 1)"
0.47530013699861495,"(0, 0, 1, 0, 1, 1, 0, 1, 1, 0)"
0.7638787151516836,"(0, 0, 1, 0, 1, 1, 0, 1, 1, 1)"
0.5692142690060021,"(0, 0, 1, 0, 1, 1, 1, 0, 0, 0)"
0.5895547658067081,"(0, 0, 1, 0, 1, 1, 1, 0, 0, 1)"
0.48264991086410625,"(0, 0, 1, 0, 1, 1, 1, 0, 1, 0)"
0.6082053661708997,"(0, 0, 1, 0, 1, 1, 1, 0, 1, 1)"
0.46458251821333185,"(0, 0, 1, 0, 1, 1, 1, 1, 0, 0)"
0.7038731623523313,"(0, 0, 1, 0, 1, 1, 1, 1, 0, 1)"
0.5210003769073226,"(0, 0, 1, 0, 1, 1, 1, 1, 1, 0)"
0.6689476216530901,"(0, 0, 1, 0, 1, 1, 1, 1, 1, 1)"
0.3707935507385337,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 0)"
0.32913095492271377,"(0, 0, 1, 1, 0, 0, 0, 0, 0, 1)"
0.4793064200028755,"(0, 0, 1, 1, 0, 0, 0, 0, 1, 0)"
0.6609414810052779,"(0, 0, 1, 1, 0, 0, 0, 0, 1, 1)"
0.5564663981152629,"(0, 0, 1, 1, 0, 0, 0, 1, 0, 0)"
0.5591964366791299,"(0, 0, 1, 1, 0, 0, 0, 1, 0, 1)"
0.4383094679419185,"(0, 0, 1, 1, 0, 0, 0, 1, 1, 0)"
0.5380464821245068,"(0, 0, 1, 1, 0, 0, 0, 1, 1, 1)"
0.4396834118098366,"(0, 0, 1, 1, 0, 0, 1, 0, 0, 0)"
0.48432589777311924,"(0, 0, 1, 1, 0, 0, 1, 0, 0, 1)"
0.3987192177376263,"(0, 0, 1, 1, 0, 0, 1, 0, 1, 0)"
0.5523783331043617,"(0, 0, 1, 1, 0, 0, 1, 0, 1, 1)"
0.6064996142090401,"(0, 0, 1, 1, 0, 0, 1, 1, 0, 0)"
0.4537365163344493,"(0, 0, 1, 1, 0, 0, 1, 1, 0, 1)"
0.5941466900905842,"(0, 0, 1, 1, 0, 0, 1, 1, 1, 0)"
0.6233640085101606,"(0, 0, 1, 1, 0, 0, 1, 1, 1, 1)"
0.45436968320219034,"(0, 0, 1, 1, 0, 1, 0, 0, 0, 0)"
0.4261439783886365,"(0, 0, 1, 1, 0, 1, 0, 0, 0, 1)"
0.4786250320984801,"(0, 0, 1, 1, 0, 1, 0, 0, 1, 0)"
0.6504189645576661,"(0, 0, 1, 1, 0, 1, 0, 0, 1, 1)"
0.6100895867289202,"(0, 0, 1, 1, 0, 1, 0, 1, 0, 0)"
0.4430413381969779,"(0, 0, 1, 1, 0, 1, 0, 1, 0, 1)"
0.49328575548141185,"(0, 0, 1, 1, 0, 1, 0, 1, 1, 0)"
0.5982181084854885,"(0, 0, 1, 1, 0, 1, 0, 1, 1, 1)"
0.5493311415435873,"(0, 0, 1, 1, 0, 1, 1, 0, 0, 0)"
0.44672373228178613,"(0, 0, 1, 1, 0, 1, 1, 0, 0, 1)"
0.42149852693868395,"(0, 0, 1, 1, 0, 1, 1, 0, 1, 0)"
0.5650790043662588,"(0, 0, 1, 1, 0, 1, 1, 0, 1, 1)"
0.2978246672197685,"(0, 0, 1, 1, 0, 1, 1, 1, 0, 0)"
0.5107996860334967,"(0, 0, 1, 1, 0, 1, 1, 1, 0, 1)"
0.4298051691012585,"(0, 0, 1, 1, 0, 1, 1, 1, 1, 0)"
0.5071491353223545,"(0, 0, 1, 1, 0, 1, 1, 1, 1, 1)"
0.3989644474937473,"(0, 0, 1, 1, 1, 0, 0, 0, 0, 0)"
0.4944278407837153,"(0, 0, 1, 1, 1, 0, 0, 0, 0, 1)"
0.4463678214670841,"(0, 0, 1, 1, 1, 0, 0, 0, 1, 0)"
0.452443819347764,"(0, 0, 1, 1, 1, 0, 0, 0, 1, 1)"
0.42218444142002287,"(0, 0, 1, 1, 1, 0, 0, 1, 0, 0)"
0.5023206489019991,"(0, 0, 1, 1, 1, 0, 0, 1, 0, 1)"
0.32726581857402215,"(0, 0, 1, 1, 1, 0, 0, 1, 1, 0)"
0.5658576886541241,"(0, 0, 1, 1, 1, 0, 0, 1, 1, 1)"
0.5417404644895314,"(0, 0, 1, 1, 1, 0, 1, 0, 0, 0)"
0.6984212311710749,"(0, 0, 1, 1, 1, 0, 1, 0, 0, 1)"
0.3784799091251744,"(0, 0, 1, 1, 1, 0, 1, 0, 1, 0)"
0.6020902525862297,"(0, 0, 1, 1, 1, 0, 1, 0, 1, 1)"
0.4583082298390373,"(0, 0, 1, 1, 1, 0, 1, 1, 0, 0)"
0.5774386637039417,"(0, 0, 1, 1, 1, 0, 1, 1, 0, 1)"
0.6686697093666025,"(0, 0, 1, 1, 1, 0, 1, 1, 1, 0)"
0.5714464177075925,"(0, 0, 1, 1, 1, 0, 1, 1, 1, 1)"
0.6440070016072378,"(0, 0, 1, 1, 1, 1, 0, 0, 0, 0)"
0.6369431657015565,"(0, 0, 1, 1, 1, 1, 0, 0, 0, 1)"
0.3671462336644267,"(0, 0, 1, 1, 1, 1, 0, 0, 1, 0)"
0.6360150013164223,"(0, 0, 1, 1, 1, 1, 0, 0, 1, 1)"
0.35044819842948005,"(0, 0, 1, 1, 1, 1, 0, 1, 0, 0)"
0.36721024991741047,"(0, 0, 1, 1, 1, 1, 0, 1, 0, 1)"
0.3697756021043241,"(0, 0, 1, 1, 1, 1, 0, 1, 1, 0)"
0.5788358186337429,"(0, 0, 1, 1, 1, 1, 0, 1, 1, 1)"
0.5045282594218716,"(0, 0, 1, 1, 1, 1, 1, 0, 0, 0)"
0.47414374573666757,"(0, 0, 1, 1, 1, 1, 1, 0, 0, 1)"
0.550779421644793,"(0, 0, 1, 1, 1, 1, 1, 0, 1, 0)"
0.4672510049793825,"(0, 0, 1, 1, 1, 1, 1, 0, 1, 1)"
0.4541330264597428,"(0, 0, 1, 1, 1, 1, 1, 1, 0, 0)"
0.5862037070920975,"(0, 0, 1, 1, 1, 1, 1, 1, 0, 1)"
0.5803096155343889,"(0, 0, 1, 1, 1, 1, 1, 1, 1, 0)"
0.5917065339576043,"(0, 0, 1, 1, 1, 1, 1, 1, 1, 1)"
0.5100511524253458,"(0, 1, 0, 0, 0, 0, 0, 0, 0, 0)"
0.6211919155578791,"(0, 1, 0, 0, 0, 0, 0, 0, 0, 1)"
0.5184781981268218,"(0, 1, 0, 0, 0, 0, 0, 0, 1, 0)"
0.5765633636194571,"(0, 1, 0, 0, 0, 0, 0, 0, 1, 1)"
0.486190361887542,"(0, 1, 0, 0, 0, 0, 0, 1, 0, 0)"
0.6133392918106665,"(0, 1, 0, 0, 0, 0, 0, 1, 0, 1)"
0.632929823463275,"(0, 1, 0, 0, 0, 0, 0, 1, 1, 0)"
0.4823510237728712,"(0, 1, 0, 0, 0, 0, 0, 1, 1, 1)"
0.5056422752184822,"(0, 1, 0, 0, 0, 0, 1, 0, 0, 0)"
0.4796653060204317,"(0, 1, 0, 0, 0, 0, 1, 0, 0, 1)"
0.4129768966069144,"(0, 1, 0, 0, 0, 0, 1, 0, 1, 0)"
0.5756913296401084,"(0, 1, 0, 0, 0, 0, 1, 0, 1, 1)"
0.4034298956586964,"(0, 1, 0, 0, 0, 0, 1, 1, 0, 0)"
0.3637921929307077,"(0, 1, 0, 0, 0, 0, 1, 1, 0, 1)"
0.5552049778581132,"(0, 1, 0, 0, 0, 0, 1, 1, 1, 0)"
0.47432277675946316,"(0, 1, 0, 0, 0, 0, 1, 1, 1, 1)"
0.373619160235826,"(0, 1, 0, 0, 0, 1, 0, 0, 0, 0)"
0.4523840613973892,"(0, 1, 0, 0, 0, 1, 0, 0, 0, 1)"
0.5107889429481178,"(0, 1, 0, 0, 0, 1, 0, 0, 1, 0)"
0.5023246648337902,"(0, 1, 0, 0, 0, 1, 0, 0, 1, 1)"
0.48654994044792976,"(0, 1, 0, 0, 0, 1, 0, 1, 0, 0)"
0.4199414839956538,"(0, 1, 0, 0, 0, 1, 0, 1, 0, 1)"
0.6409756026168568,"(0, 1, 0, 0, 0, 1, 0, 1, 1, 0)"
0.5484721942339955,"(0, 1, 0, 0, 0, 1, 0, 1, 1, 1)"
0.5124186602111768,"(0, 1, 0, 0, 0, 1, 1, 0, 0, 0)"
0.440627797925897,"(0, 1, 0, 0, 0, 1, 1, 0, 0, 1)"
0.5607128812219229,"(0, 1, 0, 0, 0, 1, 1, 0, 1, 0)"
0.6077554031274167,"(0, 1, 0, 0, 0, 1, 1, 0, 1, 1)"
0.42317922278984604,"(0, 1, 0, 0, 0, 1, 1, 1, 0, 0)"
0.6554966838277577,"(0, 1, 0, 0, 0, 1, 1, 1, 0, 1)"
0.45849640999932034,"(0, 1, 0, 0, 0, 1, 1, 1, 1, 0)"
0.4503328386822849,"(0, 1, 0, 0, 0, 1, 1, 1, 1, 1)"
0.5236732935041934,"(0, 1, 0, 0, 1, 0, 0, 0, 0, 0)"
0.5554506079509547,"(0, 1, 0, 0, 1, 0, 0, 0, 0, 1)"
0.5933790360153054,"(0, 1, 0, 0, 1, 0, 0, 0, 1, 0)"
0.5041113724861286,"(0, 1, 0, 0, 1, 0, 0, 0, 1, 1)"
0.5837377808808637,"(0, 1, 0, 0, 1, 0, 0, 1, 0, 0)"
0.43814536618684474,"(0, 1, 0, 0, 1, 0, 0, 1, 0, 1)"
0.4958921806799501,"(0, 1, 0, 0, 1, 0, 0, 1, 1, 0)"
0.3783841878511837,"(0, 1, 0, 0, 1, 0, 0, 1, 1, 1)"
0.6556597484913522,"(0, 1, 0, 0, 1, 0, 1, 0, 0, 0)"
0.557659694806122,"(0, 1, 0, 0, 1, 0, 1, 0, 0, 1)"
0.648918458390099,"(0, 1, 0, 0, 1, 0, 1, 0, 1, 0)"
0.46152768224513013,"(0, 1, 0, 0, 1, 0, 1, 0, 1, 1)"
0.4416101387840909,"(0, 1, 0, 0, 1, 0, 1, 1, 0, 0)"
0.4510384137876982,"(0, 1, 0, 0, 1, 0, 1, 1, 0, 1)"
0.4543918098203604,"(0, 1, 0, 0, 1, 0, 1, 1, 1, 0)"
0.5413914855600271,"(0, 1, 0, 0, 1, 0, 1, 1, 1, 1)"
0.5185633037163297,"(0, 1, 0, 0, 1, 1, 0, 0, 0, 0)"
0.5104028813003553,"(0, 1, 0, 0, 1, 1, 0, 0, 0, 1)"
0.5838243131098376,"(0, 1, 0, 0, 1, 1, 0, 0, 1, 0)"
0.4721795746883054,"(0, 1, 0, 0, 1, 1, 0, 0, 1, 1)"
0.2931616869762824,"(0, 1, 0, 0, 1, 1, 0, 1, 0, 0)"
0.3663948650091732,"(0, 1, 0, 0, 1, 1, 0, 1, 0, 1)"
0.44390135471986686,"(0, 1, 0, 0, 1, 1, 0, 1, 1, 0)"
0.38371552152322574,"(0, 1, 0, 0, 1, 1, 0, 1, 1, 1)"
0.44527053309322656,"(0, 1, 0, 0, 1, 1, 1, 0, 0, 0)"
0.4632016094381256,"(0, 1, 0, 0, 1, 1, 1, 0, 0, 1)"
0.6319013917903673,"(0, 1, 0, 0, 1, 1, 1, 0, 1, 0)"
0.48798145506170043,"(0, 1, 0, 0, 1, 1, 1, 0, 1, 1)"
0.46742036920373964,"(0, 1, 0, 0, 1, 1, 1, 1, 0, 0)"
0.5625008801428281,"(0, 1, 0, 0, 1, 1, 1, 1, 0, 1)"
0.482925921375083,"(0, 1, 0, 0, 1, 1, 1, 1, 1, 0)"
0.5100515738328404,"(0, 1, 0, 0, 1, 1, 1, 1, 1, 1)"
0.6105700884032288,"(0, 1, 0, 1, 0, 0, 0, 0, 0, 0)"
0.4134399953897159,"(0, 1, 0, 1, 0, 0, 0, 0, 0, 1)"
0.5670959399739263,"(0, 1, 0, 1, 0, 0, 0, 0, 1, 0)"
0.6355728586049538,"(0, 1, 0, 1, 0, 0, 0, 0, 1, 1)"
0.39897717615419853,"(0, 1, 0, 1, 0, 0, 0, 1, 0, 0)"
0.5872131967497866,"(0, 1, 0, 1, 0, 0, 0, 1, 0, 1)"
0.42270251505253825,"(0, 1, 0, 1, 0, 0, 0, 1, 1, 0)"
0.6759938433182293,"(0, 1, 0, 1, 0, 0, 0, 1, 1, 1)"
0.269836181294809,"(0, 1, 0, 1, 0, 0, 1, 0, 0, 0)"
0.441127582888178,"(0, 1, 0, 1, 0, 0, 1, 0, 0, 1)"
0.566261759806928,"(0, 1, 0, 1, 0, 0, 1, 0, 1, 0)"
0.4742690598760694,"(0, 1, 0, 1, 0, 0, 1, 0, 1, 1)"
0.44941268193692735,"(0, 1, 0, 1, 0, 0, 1, 1, 0, 0)"
