"","gameId","batchId","condition","roundId","playerId","stageId","createdAt","index","name","displayName","startTimeAt","X_id","submittedAt","data.score","curSelection","score","time_taken","PreviousSelection","PreviousScore","Previous2Selection","Previous2Score","Step_Size_1","Step_Size_2","Score_Diff_1","Score_Diff_2","data.totalScore","Final_Score","desc","otherDesc","learn","data.feedback","difficulty","num_rounds_player","Completed_All_Rounds","factor_Id","factorTypeId","landscape_type","description","treatmentId","roundIds","playerIds","Type_Experiment"
"11","QYwAfkmRvdyRKf28p","YcGKC9hSM7MWdczsa","task1","fBcpCGXHuYzibkFNQ","ZdZyDCxrW7FxFbcCr","CYGriwgte3rA9muoz","2021-02-18T23:10:15Z",10,"Submission 11"," ",2021-02-18 23:12:18,"BFgGW7BxzDqywj4Rg",2021-02-18 23:12:24,0.1,"0, 1, 0, 1, 1, 0, 0, 1, 0, 1",0.1,6,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0",0.1,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0",0.1,0,0,0,0,2.34325091085757,2.24325091085757,"Improving, Reliable, Fast","","Initially trial and error.  Then by trialing more limited ones and getting rid of ones that reduced the score and keeping ones that increased the score","The second two were both equally easy so I found it hard to distinguish between them, but just picked this order because I got more accomplished at it by the 3rd one.   I do not think it was any harder in reality.  I just realised I was not complete in describing my strategies.    Initially I payed attention to rounded versus jagged shapes, and that was my strategy first (thinking a bird for example would like rounded shapes).   The first was harder because some of the initial ones were right and some wrong.   But after that in the following sets when it was clear none of the first shapes were correct, I just remembered where those were in the sequence, removed them, and selected one by one the others.  When I got to the third set, I  paused a bit at the start when I was sure of the strategy, to make sure I recalled where the remaining shapes were, and then just chose 2 to start, and added the others one by one.  I ignored the shapes in the second two sets","hard",3,1,"3jCJPn5wNH5efrNTe","criJvARqgkmFFT2YM","NK_easy","Fitness Function for game 1","iAh7aAgjjQBsweokZ","fBcpCGXHuYzibkFNQ,F7EYFAMmDqP5njoDS,sgY3csnrndKFhy2dM","ZdZyDCxrW7FxFbcCr","Prolific_pilot"
"12","QYwAfkmRvdyRKf28p","YcGKC9hSM7MWdczsa","task1","fBcpCGXHuYzibkFNQ","ZdZyDCxrW7FxFbcCr","QwjY5emWWpQDZWZpD","2021-02-18T23:10:15Z",11,"Submission 12"," ",2021-02-18 23:12:24,"JpB9DEnjJSppXmWh8",2021-02-18 23:12:32,0.1,"0, 1, 0, 1, 1, 0, 0, 1, 0, 1",0.1,8,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0",0.1,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0",0.1,0,0,0,0,2.34325091085757,2.24325091085757,"Improving, Reliable, Fast","","Initially trial and error.  Then by trialing more limited ones and getting rid of ones that reduced the score and keeping ones that increased the score","The second two were both equally easy so I found it hard to distinguish between them, but just picked this order because I got more accomplished at it by the 3rd one.   I do not think it was any harder in reality.  I just realised I was not complete in describing my strategies.    Initially I payed attention to rounded versus jagged shapes, and that was my strategy first (thinking a bird for example would like rounded shapes).   The first was harder because some of the initial ones were right and some wrong.   But after that in the following sets when it was clear none of the first shapes were correct, I just remembered where those were in the sequence, removed them, and selected one by one the others.  When I got to the third set, I  paused a bit at the start when I was sure of the strategy, to make sure I recalled where the remaining shapes were, and then just chose 2 to start, and added the others one by one.  I ignored the shapes in the second two sets","hard",3,1,"3jCJPn5wNH5efrNTe","criJvARqgkmFFT2YM","NK_easy","Fitness Function for game 1","iAh7aAgjjQBsweokZ","fBcpCGXHuYzibkFNQ,F7EYFAMmDqP5njoDS,sgY3csnrndKFhy2dM","ZdZyDCxrW7FxFbcCr","Prolific_pilot"
"13","QYwAfkmRvdyRKf28p","YcGKC9hSM7MWdczsa","task1","fBcpCGXHuYzibkFNQ","ZdZyDCxrW7FxFbcCr","Km4hgr8occh46ZdHQ","2021-02-18T23:10:15Z",12,"Submission 13"," ",2021-02-18 23:12:32,"3qybskzJWMcJ4oiRQ",2021-02-18 23:12:34,0.1,"0, 1, 0, 1, 1, 0, 0, 1, 0, 1",0.1,2,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0",0.1,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0",0.1,0,0,0,0,2.34325091085757,2.24325091085757,"Improving, Reliable, Fast","","Initially trial and error.  Then by trialing more limited ones and getting rid of ones that reduced the score and keeping ones that increased the score","The second two were both equally easy so I found it hard to distinguish between them, but just picked this order because I got more accomplished at it by the 3rd one.   I do not think it was any harder in reality.  I just realised I was not complete in describing my strategies.    Initially I payed attention to rounded versus jagged shapes, and that was my strategy first (thinking a bird for example would like rounded shapes).   The first was harder because some of the initial ones were right and some wrong.   But after that in the following sets when it was clear none of the first shapes were correct, I just remembered where those were in the sequence, removed them, and selected one by one the others.  When I got to the third set, I  paused a bit at the start when I was sure of the strategy, to make sure I recalled where the remaining shapes were, and then just chose 2 to start, and added the others one by one.  I ignored the shapes in the second two sets","hard",3,1,"3jCJPn5wNH5efrNTe","criJvARqgkmFFT2YM","NK_easy","Fitness Function for game 1","iAh7aAgjjQBsweokZ","fBcpCGXHuYzibkFNQ,F7EYFAMmDqP5njoDS,sgY3csnrndKFhy2dM","ZdZyDCxrW7FxFbcCr","Prolific_pilot"
"14","QYwAfkmRvdyRKf28p","YcGKC9hSM7MWdczsa","task1","fBcpCGXHuYzibkFNQ","ZdZyDCxrW7FxFbcCr","WDNWC5Aquw42W9e7u","2021-02-18T23:10:15Z",13,"Submission 14"," ",2021-02-18 23:12:34,"aCsA8GJn6yuGde8ja",2021-02-18 23:12:36,0.1,"0, 1, 0, 1, 1, 0, 0, 1, 0, 1",0.1,2,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0",0.1,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0",0.1,0,0,0,0,2.34325091085757,2.24325091085757,"Improving, Reliable, Fast","","Initially trial and error.  Then by trialing more limited ones and getting rid of ones that reduced the score and keeping ones that increased the score","The second two were both equally easy so I found it hard to distinguish between them, but just picked this order because I got more accomplished at it by the 3rd one.   I do not think it was any harder in reality.  I just realised I was not complete in describing my strategies.    Initially I payed attention to rounded versus jagged shapes, and that was my strategy first (thinking a bird for example would like rounded shapes).   The first was harder because some of the initial ones were right and some wrong.   But after that in the following sets when it was clear none of the first shapes were correct, I just remembered where those were in the sequence, removed them, and selected one by one the others.  When I got to the third set, I  paused a bit at the start when I was sure of the strategy, to make sure I recalled where the remaining shapes were, and then just chose 2 to start, and added the others one by one.  I ignored the shapes in the second two sets","hard",3,1,"3jCJPn5wNH5efrNTe","criJvARqgkmFFT2YM","NK_easy","Fitness Function for game 1","iAh7aAgjjQBsweokZ","fBcpCGXHuYzibkFNQ,F7EYFAMmDqP5njoDS,sgY3csnrndKFhy2dM","ZdZyDCxrW7FxFbcCr","Prolific_pilot"
"15","QYwAfkmRvdyRKf28p","YcGKC9hSM7MWdczsa","task1","fBcpCGXHuYzibkFNQ","ZdZyDCxrW7FxFbcCr","XRshXGq9jfjj9YsJx","2021-02-18T23:10:15Z",14,"Submission 15"," ",2021-02-18 23:12:36,"rPuBz562jrouKcRyK",2021-02-18 23:12:39,0.1,"0, 1, 0, 1, 1, 0, 0, 1, 0, 1",0.1,3,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0",0.1,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0",0.1,0,0,0,0,2.34325091085757,2.24325091085757,"Improving, Reliable, Fast","","Initially trial and error.  Then by trialing more limited ones and getting rid of ones that reduced the score and keeping ones that increased the score","The second two were both equally easy so I found it hard to distinguish between them, but just picked this order because I got more accomplished at it by the 3rd one.   I do not think it was any harder in reality.  I just realised I was not complete in describing my strategies.    Initially I payed attention to rounded versus jagged shapes, and that was my strategy first (thinking a bird for example would like rounded shapes).   The first was harder because some of the initial ones were right and some wrong.   But after that in the following sets when it was clear none of the first shapes were correct, I just remembered where those were in the sequence, removed them, and selected one by one the others.  When I got to the third set, I  paused a bit at the start when I was sure of the strategy, to make sure I recalled where the remaining shapes were, and then just chose 2 to start, and added the others one by one.  I ignored the shapes in the second two sets","hard",3,1,"3jCJPn5wNH5efrNTe","criJvARqgkmFFT2YM","NK_easy","Fitness Function for game 1","iAh7aAgjjQBsweokZ","fBcpCGXHuYzibkFNQ,F7EYFAMmDqP5njoDS,sgY3csnrndKFhy2dM","ZdZyDCxrW7FxFbcCr","Prolific_pilot"
"16","QYwAfkmRvdyRKf28p","YcGKC9hSM7MWdczsa","task1","fBcpCGXHuYzibkFNQ","ZdZyDCxrW7FxFbcCr","b5ooZ5gRJmPeHpnCE","2021-02-18T23:10:15Z",15,"Submission 16"," ",2021-02-18 23:12:39,"9eKaQA9EEmPwGKZf7",2021-02-18 23:12:41,0.1,"0, 1, 0, 1, 1, 0, 0, 1, 0, 1",0.1,2,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0",0.1,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0",0.1,0,0,0,0,2.34325091085757,2.24325091085757,"Improving, Reliable, Fast","","Initially trial and error.  Then by trialing more limited ones and getting rid of ones that reduced the score and keeping ones that increased the score","The second two were both equally easy so I found it hard to distinguish between them, but just picked this order because I got more accomplished at it by the 3rd one.   I do not think it was any harder in reality.  I just realised I was not complete in describing my strategies.    Initially I payed attention to rounded versus jagged shapes, and that was my strategy first (thinking a bird for example would like rounded shapes).   The first was harder because some of the initial ones were right and some wrong.   But after that in the following sets when it was clear none of the first shapes were correct, I just remembered where those were in the sequence, removed them, and selected one by one the others.  When I got to the third set, I  paused a bit at the start when I was sure of the strategy, to make sure I recalled where the remaining shapes were, and then just chose 2 to start, and added the others one by one.  I ignored the shapes in the second two sets","hard",3,1,"3jCJPn5wNH5efrNTe","criJvARqgkmFFT2YM","NK_easy","Fitness Function for game 1","iAh7aAgjjQBsweokZ","fBcpCGXHuYzibkFNQ,F7EYFAMmDqP5njoDS,sgY3csnrndKFhy2dM","ZdZyDCxrW7FxFbcCr","Prolific_pilot"
"17","QYwAfkmRvdyRKf28p","YcGKC9hSM7MWdczsa","task1","fBcpCGXHuYzibkFNQ","ZdZyDCxrW7FxFbcCr","7YSKoRLS89zSQTZSt","2021-02-18T23:10:15Z",16,"Submission 17"," ",2021-02-18 23:12:42,"w5jX6jXH43HLu8uRu",2021-02-18 23:12:44,0.1,"0, 1, 0, 1, 1, 0, 0, 1, 0, 1",0.1,2,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0",0.1,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0",0.1,0,0,0,0,2.34325091085757,2.24325091085757,"Improving, Reliable, Fast","","Initially trial and error.  Then by trialing more limited ones and getting rid of ones that reduced the score and keeping ones that increased the score","The second two were both equally easy so I found it hard to distinguish between them, but just picked this order because I got more accomplished at it by the 3rd one.   I do not think it was any harder in reality.  I just realised I was not complete in describing my strategies.    Initially I payed attention to rounded versus jagged shapes, and that was my strategy first (thinking a bird for example would like rounded shapes).   The first was harder because some of the initial ones were right and some wrong.   But after that in the following sets when it was clear none of the first shapes were correct, I just remembered where those were in the sequence, removed them, and selected one by one the others.  When I got to the third set, I  paused a bit at the start when I was sure of the strategy, to make sure I recalled where the remaining shapes were, and then just chose 2 to start, and added the others one by one.  I ignored the shapes in the second two sets","hard",3,1,"3jCJPn5wNH5efrNTe","criJvARqgkmFFT2YM","NK_easy","Fitness Function for game 1","iAh7aAgjjQBsweokZ","fBcpCGXHuYzibkFNQ,F7EYFAMmDqP5njoDS,sgY3csnrndKFhy2dM","ZdZyDCxrW7FxFbcCr","Prolific_pilot"
"18","QYwAfkmRvdyRKf28p","YcGKC9hSM7MWdczsa","task1","fBcpCGXHuYzibkFNQ","ZdZyDCxrW7FxFbcCr","9QhPLkuKGrBBGxwv3","2021-02-18T23:10:15Z",17,"Submission 18"," ",2021-02-18 23:12:44,"i3rhprGrvA4jJJdeF",2021-02-18 23:12:46,0.1,"0, 1, 0, 1, 1, 0, 0, 1, 0, 1",0.1,2,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0",0.1,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0",0.1,0,0,0,0,2.34325091085757,2.24325091085757,"Improving, Reliable, Fast","","Initially trial and error.  Then by trialing more limited ones and getting rid of ones that reduced the score and keeping ones that increased the score","The second two were both equally easy so I found it hard to distinguish between them, but just picked this order because I got more accomplished at it by the 3rd one.   I do not think it was any harder in reality.  I just realised I was not complete in describing my strategies.    Initially I payed attention to rounded versus jagged shapes, and that was my strategy first (thinking a bird for example would like rounded shapes).   The first was harder because some of the initial ones were right and some wrong.   But after that in the following sets when it was clear none of the first shapes were correct, I just remembered where those were in the sequence, removed them, and selected one by one the others.  When I got to the third set, I  paused a bit at the start when I was sure of the strategy, to make sure I recalled where the remaining shapes were, and then just chose 2 to start, and added the others one by one.  I ignored the shapes in the second two sets","hard",3,1,"3jCJPn5wNH5efrNTe","criJvARqgkmFFT2YM","NK_easy","Fitness Function for game 1","iAh7aAgjjQBsweokZ","fBcpCGXHuYzibkFNQ,F7EYFAMmDqP5njoDS,sgY3csnrndKFhy2dM","ZdZyDCxrW7FxFbcCr","Prolific_pilot"
"19","QYwAfkmRvdyRKf28p","YcGKC9hSM7MWdczsa","task1","fBcpCGXHuYzibkFNQ","ZdZyDCxrW7FxFbcCr","jjEh8CQD2YKwimMSa","2021-02-18T23:10:15Z",18,"Submission 19"," ",2021-02-18 23:12:46,"nZpuFZi9qhFHD2S2B",2021-02-18 23:12:48,0.1,"0, 1, 0, 1, 1, 0, 0, 1, 0, 1",0.1,2,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0",0.1,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0",0.1,0,0,0,0,2.34325091085757,2.24325091085757,"Improving, Reliable, Fast","","Initially trial and error.  Then by trialing more limited ones and getting rid of ones that reduced the score and keeping ones that increased the score","The second two were both equally easy so I found it hard to distinguish between them, but just picked this order because I got more accomplished at it by the 3rd one.   I do not think it was any harder in reality.  I just realised I was not complete in describing my strategies.    Initially I payed attention to rounded versus jagged shapes, and that was my strategy first (thinking a bird for example would like rounded shapes).   The first was harder because some of the initial ones were right and some wrong.   But after that in the following sets when it was clear none of the first shapes were correct, I just remembered where those were in the sequence, removed them, and selected one by one the others.  When I got to the third set, I  paused a bit at the start when I was sure of the strategy, to make sure I recalled where the remaining shapes were, and then just chose 2 to start, and added the others one by one.  I ignored the shapes in the second two sets","hard",3,1,"3jCJPn5wNH5efrNTe","criJvARqgkmFFT2YM","NK_easy","Fitness Function for game 1","iAh7aAgjjQBsweokZ","fBcpCGXHuYzibkFNQ,F7EYFAMmDqP5njoDS,sgY3csnrndKFhy2dM","ZdZyDCxrW7FxFbcCr","Prolific_pilot"
"20","QYwAfkmRvdyRKf28p","YcGKC9hSM7MWdczsa","task1","fBcpCGXHuYzibkFNQ","ZdZyDCxrW7FxFbcCr","fazHooi98MMu7wZsG","2021-02-18T23:10:15Z",19,"Submission 20"," ",2021-02-18 23:12:48,"8oABcwSEKPwEp4vyu",2021-02-18 23:12:49,0.1,"0, 1, 0, 1, 1, 0, 0, 1, 0, 1",0.1,1,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0",0.1,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0",0.1,0,0,0,0,2.34325091085757,2.24325091085757,"Improving, Reliable, Fast","","Initially trial and error.  Then by trialing more limited ones and getting rid of ones that reduced the score and keeping ones that increased the score","The second two were both equally easy so I found it hard to distinguish between them, but just picked this order because I got more accomplished at it by the 3rd one.   I do not think it was any harder in reality.  I just realised I was not complete in describing my strategies.    Initially I payed attention to rounded versus jagged shapes, and that was my strategy first (thinking a bird for example would like rounded shapes).   The first was harder because some of the initial ones were right and some wrong.   But after that in the following sets when it was clear none of the first shapes were correct, I just remembered where those were in the sequence, removed them, and selected one by one the others.  When I got to the third set, I  paused a bit at the start when I was sure of the strategy, to make sure I recalled where the remaining shapes were, and then just chose 2 to start, and added the others one by one.  I ignored the shapes in the second two sets","hard",3,1,"3jCJPn5wNH5efrNTe","criJvARqgkmFFT2YM","NK_easy","Fitness Function for game 1","iAh7aAgjjQBsweokZ","fBcpCGXHuYzibkFNQ,F7EYFAMmDqP5njoDS,sgY3csnrndKFhy2dM","ZdZyDCxrW7FxFbcCr","Prolific_pilot"
"21","QYwAfkmRvdyRKf28p","YcGKC9hSM7MWdczsa","task1","fBcpCGXHuYzibkFNQ","ZdZyDCxrW7FxFbcCr","gopnxZPssXziCh6Pk","2021-02-18T23:10:15Z",20,"Submission 21"," ",2021-02-18 23:12:50,"MauuFDHaY3g8swj48",2021-02-18 23:12:51,0.1,"0, 1, 0, 1, 1, 0, 0, 1, 0, 1",0.1,1,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0",0.1,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0",0.1,0,0,0,0,2.34325091085757,2.24325091085757,"Improving, Reliable, Fast","","Initially trial and error.  Then by trialing more limited ones and getting rid of ones that reduced the score and keeping ones that increased the score","The second two were both equally easy so I found it hard to distinguish between them, but just picked this order because I got more accomplished at it by the 3rd one.   I do not think it was any harder in reality.  I just realised I was not complete in describing my strategies.    Initially I payed attention to rounded versus jagged shapes, and that was my strategy first (thinking a bird for example would like rounded shapes).   The first was harder because some of the initial ones were right and some wrong.   But after that in the following sets when it was clear none of the first shapes were correct, I just remembered where those were in the sequence, removed them, and selected one by one the others.  When I got to the third set, I  paused a bit at the start when I was sure of the strategy, to make sure I recalled where the remaining shapes were, and then just chose 2 to start, and added the others one by one.  I ignored the shapes in the second two sets","hard",3,1,"3jCJPn5wNH5efrNTe","criJvARqgkmFFT2YM","NK_easy","Fitness Function for game 1","iAh7aAgjjQBsweokZ","fBcpCGXHuYzibkFNQ,F7EYFAMmDqP5njoDS,sgY3csnrndKFhy2dM","ZdZyDCxrW7FxFbcCr","Prolific_pilot"
"22","QYwAfkmRvdyRKf28p","YcGKC9hSM7MWdczsa","task1","fBcpCGXHuYzibkFNQ","ZdZyDCxrW7FxFbcCr","zpi83h6M4X5wSj5Qh","2021-02-18T23:10:15Z",21,"Submission 22"," ",2021-02-18 23:12:51,"DapQr2zwfYzMxQPGT",2021-02-18 23:12:54,0.1,"0, 1, 0, 1, 1, 0, 0, 1, 0, 1",0.1,3,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0",0.1,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0",0.1,0,0,0,0,2.34325091085757,2.24325091085757,"Improving, Reliable, Fast","","Initially trial and error.  Then by trialing more limited ones and getting rid of ones that reduced the score and keeping ones that increased the score","The second two were both equally easy so I found it hard to distinguish between them, but just picked this order because I got more accomplished at it by the 3rd one.   I do not think it was any harder in reality.  I just realised I was not complete in describing my strategies.    Initially I payed attention to rounded versus jagged shapes, and that was my strategy first (thinking a bird for example would like rounded shapes).   The first was harder because some of the initial ones were right and some wrong.   But after that in the following sets when it was clear none of the first shapes were correct, I just remembered where those were in the sequence, removed them, and selected one by one the others.  When I got to the third set, I  paused a bit at the start when I was sure of the strategy, to make sure I recalled where the remaining shapes were, and then just chose 2 to start, and added the others one by one.  I ignored the shapes in the second two sets","hard",3,1,"3jCJPn5wNH5efrNTe","criJvARqgkmFFT2YM","NK_easy","Fitness Function for game 1","iAh7aAgjjQBsweokZ","fBcpCGXHuYzibkFNQ,F7EYFAMmDqP5njoDS,sgY3csnrndKFhy2dM","ZdZyDCxrW7FxFbcCr","Prolific_pilot"
"23","QYwAfkmRvdyRKf28p","YcGKC9hSM7MWdczsa","task1","fBcpCGXHuYzibkFNQ","ZdZyDCxrW7FxFbcCr","x65RL9kn6hrxfnzZ9","2021-02-18T23:10:15Z",22,"Submission 23"," ",2021-02-18 23:12:54,"cPyMd8LstwgyLQdBz",2021-02-18 23:12:56,0.1,"0, 1, 0, 1, 1, 0, 0, 1, 0, 1",0.1,2,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0",0.1,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0",0.1,0,0,0,0,2.34325091085757,2.24325091085757,"Improving, Reliable, Fast","","Initially trial and error.  Then by trialing more limited ones and getting rid of ones that reduced the score and keeping ones that increased the score","The second two were both equally easy so I found it hard to distinguish between them, but just picked this order because I got more accomplished at it by the 3rd one.   I do not think it was any harder in reality.  I just realised I was not complete in describing my strategies.    Initially I payed attention to rounded versus jagged shapes, and that was my strategy first (thinking a bird for example would like rounded shapes).   The first was harder because some of the initial ones were right and some wrong.   But after that in the following sets when it was clear none of the first shapes were correct, I just remembered where those were in the sequence, removed them, and selected one by one the others.  When I got to the third set, I  paused a bit at the start when I was sure of the strategy, to make sure I recalled where the remaining shapes were, and then just chose 2 to start, and added the others one by one.  I ignored the shapes in the second two sets","hard",3,1,"3jCJPn5wNH5efrNTe","criJvARqgkmFFT2YM","NK_easy","Fitness Function for game 1","iAh7aAgjjQBsweokZ","fBcpCGXHuYzibkFNQ,F7EYFAMmDqP5njoDS,sgY3csnrndKFhy2dM","ZdZyDCxrW7FxFbcCr","Prolific_pilot"
"24","QYwAfkmRvdyRKf28p","YcGKC9hSM7MWdczsa","task1","fBcpCGXHuYzibkFNQ","ZdZyDCxrW7FxFbcCr","3W3GjS8vQQg4zHgHc","2021-02-18T23:10:15Z",23,"Submission 24"," ",2021-02-18 23:12:56,"kuHjapA2rqr8sGp6i",2021-02-18 23:12:58,0.1,"0, 1, 0, 1, 1, 0, 0, 1, 0, 1",0.1,2,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0",0.1,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0",0.1,0,0,0,0,2.34325091085757,2.24325091085757,"Improving, Reliable, Fast","","Initially trial and error.  Then by trialing more limited ones and getting rid of ones that reduced the score and keeping ones that increased the score","The second two were both equally easy so I found it hard to distinguish between them, but just picked this order because I got more accomplished at it by the 3rd one.   I do not think it was any harder in reality.  I just realised I was not complete in describing my strategies.    Initially I payed attention to rounded versus jagged shapes, and that was my strategy first (thinking a bird for example would like rounded shapes).   The first was harder because some of the initial ones were right and some wrong.   But after that in the following sets when it was clear none of the first shapes were correct, I just remembered where those were in the sequence, removed them, and selected one by one the others.  When I got to the third set, I  paused a bit at the start when I was sure of the strategy, to make sure I recalled where the remaining shapes were, and then just chose 2 to start, and added the others one by one.  I ignored the shapes in the second two sets","hard",3,1,"3jCJPn5wNH5efrNTe","criJvARqgkmFFT2YM","NK_easy","Fitness Function for game 1","iAh7aAgjjQBsweokZ","fBcpCGXHuYzibkFNQ,F7EYFAMmDqP5njoDS,sgY3csnrndKFhy2dM","ZdZyDCxrW7FxFbcCr","Prolific_pilot"
"25","QYwAfkmRvdyRKf28p","YcGKC9hSM7MWdczsa","task1","fBcpCGXHuYzibkFNQ","ZdZyDCxrW7FxFbcCr","c6B9oLHTNdtDKXH9c","2021-02-18T23:10:15Z",24,"Submission 25"," ",2021-02-18 23:12:58,"JWkp4sqWciYNCz5WR",2021-02-18 23:13:01,0.1,"0, 1, 0, 1, 1, 0, 0, 1, 0, 1",0.1,3,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0",0.1,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0",0.1,0,0,0,0,2.34325091085757,2.24325091085757,"Improving, Reliable, Fast","","Initially trial and error.  Then by trialing more limited ones and getting rid of ones that reduced the score and keeping ones that increased the score","The second two were both equally easy so I found it hard to distinguish between them, but just picked this order because I got more accomplished at it by the 3rd one.   I do not think it was any harder in reality.  I just realised I was not complete in describing my strategies.    Initially I payed attention to rounded versus jagged shapes, and that was my strategy first (thinking a bird for example would like rounded shapes).   The first was harder because some of the initial ones were right and some wrong.   But after that in the following sets when it was clear none of the first shapes were correct, I just remembered where those were in the sequence, removed them, and selected one by one the others.  When I got to the third set, I  paused a bit at the start when I was sure of the strategy, to make sure I recalled where the remaining shapes were, and then just chose 2 to start, and added the others one by one.  I ignored the shapes in the second two sets","hard",3,1,"3jCJPn5wNH5efrNTe","criJvARqgkmFFT2YM","NK_easy","Fitness Function for game 1","iAh7aAgjjQBsweokZ","fBcpCGXHuYzibkFNQ,F7EYFAMmDqP5njoDS,sgY3csnrndKFhy2dM","ZdZyDCxrW7FxFbcCr","Prolific_pilot"
"26","QYwAfkmRvdyRKf28p","YcGKC9hSM7MWdczsa","task1","fBcpCGXHuYzibkFNQ","ZdZyDCxrW7FxFbcCr","TnndHiAQ76oemQdEc","2021-02-18T23:10:15Z",25,"Reflection"," ",2021-02-18 23:13:01,"ZKQ3WDSTPZPjqFoHa",2021-02-18 23:14:14,0,"0, 1, 0, 1, 1, 0, 0, 1, 0, 1",0.1,NA,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0",NA,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0",NA,NA,NA,NA,NA,2.34325091085757,2.24325091085757,"Improving, Reliable, Fast","","Initially trial and error.  Then by trialing more limited ones and getting rid of ones that reduced the score and keeping ones that increased the score","The second two were both equally easy so I found it hard to distinguish between them, but just picked this order because I got more accomplished at it by the 3rd one.   I do not think it was any harder in reality.  I just realised I was not complete in describing my strategies.    Initially I payed attention to rounded versus jagged shapes, and that was my strategy first (thinking a bird for example would like rounded shapes).   The first was harder because some of the initial ones were right and some wrong.   But after that in the following sets when it was clear none of the first shapes were correct, I just remembered where those were in the sequence, removed them, and selected one by one the others.  When I got to the third set, I  paused a bit at the start when I was sure of the strategy, to make sure I recalled where the remaining shapes were, and then just chose 2 to start, and added the others one by one.  I ignored the shapes in the second two sets","hard",3,1,"3jCJPn5wNH5efrNTe","criJvARqgkmFFT2YM","NK_easy","Fitness Function for game 1","iAh7aAgjjQBsweokZ","fBcpCGXHuYzibkFNQ,F7EYFAMmDqP5njoDS,sgY3csnrndKFhy2dM","ZdZyDCxrW7FxFbcCr","Prolific_pilot"
"27","QYwAfkmRvdyRKf28p","YcGKC9hSM7MWdczsa","task2","F7EYFAMmDqP5njoDS","ZdZyDCxrW7FxFbcCr","8BFzzRffCDJATaed2","2021-02-18T23:10:15Z",26,"Submission 1"," ",2021-02-18 23:14:15,"D3cr9aTG2sazWjv9z",2021-02-18 23:14:33,0,"0, 1, 0, 1, 1, 0, 0, 1, 0, 1",0,18,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0",NA,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0",NA,NA,NA,NA,NA,2.4292065697703,2.3292065697703,"Improving, Reliable, Fast","","I just tried the ones that were there and since none were correct, I got rid of them all and then tried the others one by one until I got to 100","The second two were both equally easy so I found it hard to distinguish between them, but just picked this order because I got more accomplished at it by the 3rd one.   I do not think it was any harder in reality.  I just realised I was not complete in describing my strategies.    Initially I payed attention to rounded versus jagged shapes, and that was my strategy first (thinking a bird for example would like rounded shapes).   The first was harder because some of the initial ones were right and some wrong.   But after that in the following sets when it was clear none of the first shapes were correct, I just remembered where those were in the sequence, removed them, and selected one by one the others.  When I got to the third set, I  paused a bit at the start when I was sure of the strategy, to make sure I recalled where the remaining shapes were, and then just chose 2 to start, and added the others one by one.  I ignored the shapes in the second two sets","med",3,1,"eS3TxerWD9FA2Nfve","fY8F4Ah5Cw6Mjqv97","dot_easy","Fitness function for game 2","iAh7aAgjjQBsweokZ","fBcpCGXHuYzibkFNQ,F7EYFAMmDqP5njoDS,sgY3csnrndKFhy2dM","ZdZyDCxrW7FxFbcCr","Prolific_pilot"
